0	-4.49E+03	3.00E+09	-19.44534	0		
0	-4.49E+03	3.44E+09	-16.71394	0		
0	-4.49E+03	3.88E+09	-21.79963	0		
0	-4.49E+03	4.32E+09	-24.08461	0		
0	-4.49E+03	4.76E+09	-25.45631	0		
0	-4.49E+03	5.20E+09	-25.7072	0		
0	-4.49E+03	5.64E+09	-25.31371	0		
0	-4.49E+03	6.08E+09	-23.60845	0		
0	-4.49E+03	6.52E+09	-20.93201	0		
0	-4.49E+03	6.96E+09	-20.93592	0		
0	-4.49E+03	7.40E+09	-17.30979	0		
0	-4.49E+03	7.84E+09	-17.14183	0		
0	-4.49E+03	8.28E+09	-16.90066	0		
0	-4.49E+03	8.72E+09	-18.14608	0		
0	-4.49E+03	9.16E+09	-18.77744	0		
0	-4.49E+03	9.60E+09	-19.8552	0		
0	-4.49E+03	1.00E+10	-18.34166	0		
0	-4.49E+03	1.05E+10	-21.30419	0		
0	-4.49E+03	1.09E+10	-22.1955	0		
0	-4.49E+03	1.14E+10	-21.76435	0		
0	-4.49E+03	1.18E+10	-20.4188	0		
0	-4.49E+03	1.22E+10	-20.20568	0		
0	-4.49E+03	1.27E+10	-19.88784	0		
0	-4.49E+03	1.31E+10	-19.64974	0		
0	-4.49E+03	1.36E+10	-21.91765	0		
0	-4.49E+03	1.40E+10	-18.03511	0		
0	-4.49E+03	1.44E+10	-17.75503	0		
0	-4.49E+03	1.49E+10	-18.06391	0		
0	-4.49E+03	1.53E+10	-22.50961	0		
0	-4.49E+03	1.58E+10	-23.41706	0		
0	-4.49E+03	1.62E+10	-22.83517	0		
0	-4.49E+03	1.66E+10	-21.81865	0		
0	-4.49E+03	1.71E+10	-22.51363	0		
0	-4.49E+03	1.75E+10	-21.08822	0		
0	-4.49E+03	1.80E+10	-21.11943	0		
0	-4.49E+03	1.84E+10	-21.08225	0		
0	-4.49E+03	1.88E+10	-20.26815	0		
0	-4.49E+03	1.93E+10	-20.07303	0		
0	-4.49E+03	1.97E+10	-19.89169	0		
0	-4.49E+03	2.02E+10	-20.22768	0		
0	-4.49E+03	2.06E+10	-22.32867	0		
0	-4.49E+03	2.10E+10	-24.13497	0		
0	-4.49E+03	2.15E+10	-25.03921	0		
0	-4.49E+03	2.19E+10	-27.07503	0		
0	-4.49E+03	2.24E+10	-25.21147	0		
0	-4.49E+03	2.28E+10	-25.62503	0		
0	-4.49E+03	2.32E+10	-25.76893	0		
0	-4.49E+03	2.37E+10	-26.17492	0		
0	-4.49E+03	2.41E+10	-28.55832	0		
0	-4.49E+03	2.46E+10	-30.27987	0		
0	-4.49E+03	2.50E+10	-25.28952	0		
0	-4.49E+03	3.00E+09	-19.4434	0		
0	-4.49E+03	3.44E+09	-16.71243	0		
0	-4.49E+03	3.88E+09	-21.79767	0		
0	-4.49E+03	4.32E+09	-24.08302	0		
0	-4.49E+03	4.76E+09	-25.4563	0		
0	-4.49E+03	5.20E+09	-25.70573	0		
0	-4.49E+03	5.64E+09	-25.3135	0		
0	-4.49E+03	6.08E+09	-23.60573	0		
0	-4.49E+03	6.52E+09	-20.92938	0		
0	-4.49E+03	6.96E+09	-20.93519	0		
0	-4.49E+03	7.40E+09	-17.30799	0		
0	-4.49E+03	7.84E+09	-17.14217	0		
0	-4.49E+03	8.28E+09	-16.90027	0		
0	-4.49E+03	8.72E+09	-18.1452	0		
0	-4.49E+03	9.16E+09	-18.77711	0		
0	-4.49E+03	9.60E+09	-19.85471	0		
0	-4.49E+03	1.00E+10	-18.34007	0		
0	-4.49E+03	1.05E+10	-21.30258	0		
0	-4.49E+03	1.09E+10	-22.1955	0		
0	-4.49E+03	1.14E+10	-21.76248	0		
0	-4.49E+03	1.18E+10	-20.41735	0		
0	-4.49E+03	1.22E+10	-20.20417	0		
0	-4.49E+03	1.27E+10	-19.88352	0		
0	-4.49E+03	1.31E+10	-19.64691	0		
0	-4.49E+03	1.36E+10	-21.91423	0		
0	-4.49E+03	1.40E+10	-18.03239	0		
0	-4.49E+03	1.44E+10	-17.75463	0		
0	-4.49E+03	1.49E+10	-18.06273	0		
0	-4.49E+03	1.53E+10	-22.51046	0		
0	-4.49E+03	1.58E+10	-23.41711	0		
0	-4.49E+03	1.62E+10	-22.83302	0		
0	-4.49E+03	1.66E+10	-21.81674	0		
0	-4.49E+03	1.71E+10	-22.51343	0		
0	-4.49E+03	1.75E+10	-21.08762	0		
0	-4.49E+03	1.80E+10	-21.11904	0		
0	-4.49E+03	1.84E+10	-21.08309	0		
0	-4.49E+03	1.88E+10	-20.26744	0		
0	-4.49E+03	1.93E+10	-20.07325	0		
0	-4.49E+03	1.97E+10	-19.8915	0		
0	-4.49E+03	2.02E+10	-20.2264	0		
0	-4.49E+03	2.06E+10	-22.32723	0		
0	-4.49E+03	2.10E+10	-24.13433	0		
0	-4.49E+03	2.15E+10	-25.03792	0		
0	-4.49E+03	2.19E+10	-27.07486	0		
0	-4.49E+03	2.24E+10	-25.20939	0		
0	-4.49E+03	2.28E+10	-25.62466	0		
0	-4.49E+03	2.32E+10	-25.76889	0		
0	-4.49E+03	2.37E+10	-26.17477	0		
0	-4.49E+03	2.41E+10	-28.55681	0		
0	-4.49E+03	2.46E+10	-30.28203	0		
0	-4.49E+03	2.50E+10	-25.28896	0		
0	-4.49E+03	3.00E+09	-19.44391	0		
0	-4.49E+03	3.44E+09	-16.71236	0		
0	-4.49E+03	3.88E+09	-21.79799	0		
0	-4.49E+03	4.32E+09	-24.08245	0		
0	-4.49E+03	4.76E+09	-25.4554	0		
0	-4.49E+03	5.20E+09	-25.70469	0		
0	-4.49E+03	5.64E+09	-25.31112	0		
0	-4.49E+03	6.08E+09	-23.60548	0		
0	-4.49E+03	6.52E+09	-20.92787	0		
0	-4.49E+03	6.96E+09	-20.93403	0		
0	-4.49E+03	7.40E+09	-17.30742	0		
0	-4.49E+03	7.84E+09	-17.14043	0		
0	-4.49E+03	8.28E+09	-16.89936	0		
0	-4.49E+03	8.72E+09	-18.14459	0		
0	-4.49E+03	9.16E+09	-18.77383	0		
0	-4.49E+03	9.60E+09	-19.85416	0		
0	-4.49E+03	1.00E+10	-18.33934	0		
0	-4.49E+03	1.05E+10	-21.30199	0		
0	-4.49E+03	1.09E+10	-22.19661	0		
0	-4.49E+03	1.14E+10	-21.76116	0		
0	-4.49E+03	1.18E+10	-20.41723	0		
0	-4.49E+03	1.22E+10	-20.20323	0		
0	-4.49E+03	1.27E+10	-19.8855	0		
0	-4.49E+03	1.31E+10	-19.64593	0		
0	-4.49E+03	1.36E+10	-21.91413	0		
0	-4.49E+03	1.40E+10	-18.0336	0		
0	-4.49E+03	1.44E+10	-17.75407	0		
0	-4.49E+03	1.49E+10	-18.06253	0		
0	-4.49E+03	1.53E+10	-22.50891	0		
0	-4.49E+03	1.58E+10	-23.41556	0		
0	-4.49E+03	1.62E+10	-22.83117	0		
0	-4.49E+03	1.66E+10	-21.81703	0		
0	-4.49E+03	1.71E+10	-22.511	0		
0	-4.49E+03	1.75E+10	-21.08501	0		
0	-4.49E+03	1.80E+10	-21.11953	0		
0	-4.49E+03	1.84E+10	-21.08222	0		
0	-4.49E+03	1.88E+10	-20.26649	0		
0	-4.49E+03	1.93E+10	-20.07242	0		
0	-4.49E+03	1.97E+10	-19.89178	0		
0	-4.49E+03	2.02E+10	-20.22697	0		
0	-4.49E+03	2.06E+10	-22.32745	0		
0	-4.49E+03	2.10E+10	-24.13471	0		
0	-4.49E+03	2.15E+10	-25.03723	0		
0	-4.49E+03	2.19E+10	-27.07468	0		
0	-4.49E+03	2.24E+10	-25.20962	0		
0	-4.49E+03	2.28E+10	-25.62477	0		
0	-4.49E+03	2.32E+10	-25.7675	0		
0	-4.49E+03	2.37E+10	-26.17496	0		
0	-4.49E+03	2.41E+10	-28.55961	0		
0	-4.49E+03	2.46E+10	-30.27734	0		
0	-4.49E+03	2.50E+10	-25.28655	0		
0	-4.49E+03	3.00E+09	-19.44254	0		
0	-4.49E+03	3.44E+09	-16.71212	0		
0	-4.49E+03	3.88E+09	-21.79708	0		
0	-4.49E+03	4.32E+09	-24.08139	0		
0	-4.49E+03	4.76E+09	-25.45379	0		
0	-4.49E+03	5.20E+09	-25.70499	0		
0	-4.49E+03	5.64E+09	-25.30942	0		
0	-4.49E+03	6.08E+09	-23.60499	0		
0	-4.49E+03	6.52E+09	-20.92766	0		
0	-4.49E+03	6.96E+09	-20.9319	0		
0	-4.49E+03	7.40E+09	-17.30456	0		
0	-4.49E+03	7.84E+09	-17.13946	0		
0	-4.49E+03	8.28E+09	-16.89805	0		
0	-4.49E+03	8.72E+09	-18.14344	0		
0	-4.49E+03	9.16E+09	-18.77429	0		
0	-4.49E+03	9.60E+09	-19.85239	0		
0	-4.49E+03	1.00E+10	-18.33895	0		
0	-4.49E+03	1.05E+10	-21.30034	0		
0	-4.49E+03	1.09E+10	-22.19351	0		
0	-4.49E+03	1.14E+10	-21.76095	0		
0	-4.49E+03	1.18E+10	-20.41604	0		
0	-4.49E+03	1.22E+10	-20.20303	0		
0	-4.49E+03	1.27E+10	-19.88466	0		
0	-4.49E+03	1.31E+10	-19.64776	0		
0	-4.49E+03	1.36E+10	-21.91428	0		
0	-4.49E+03	1.40E+10	-18.0331	0		
0	-4.49E+03	1.44E+10	-17.75503	0		
0	-4.49E+03	1.49E+10	-18.06328	0		
0	-4.49E+03	1.53E+10	-22.50917	0		
0	-4.49E+03	1.58E+10	-23.41615	0		
0	-4.49E+03	1.62E+10	-22.83294	0		
0	-4.49E+03	1.66E+10	-21.81579	0		
0	-4.49E+03	1.71E+10	-22.50981	0		
0	-4.49E+03	1.75E+10	-21.08468	0		
0	-4.49E+03	1.80E+10	-21.11797	0		
0	-4.49E+03	1.84E+10	-21.08035	0		
0	-4.49E+03	1.88E+10	-20.26555	0		
0	-4.49E+03	1.93E+10	-20.07146	0		
0	-4.49E+03	1.97E+10	-19.89095	0		
0	-4.49E+03	2.02E+10	-20.22654	0		
0	-4.49E+03	2.06E+10	-22.32815	0		
0	-4.49E+03	2.10E+10	-24.13324	0		
0	-4.49E+03	2.15E+10	-25.03708	0		
0	-4.49E+03	2.19E+10	-27.07568	0		
0	-4.49E+03	2.24E+10	-25.20824	0		
0	-4.49E+03	2.28E+10	-25.62509	0		
0	-4.49E+03	2.32E+10	-25.76818	0		
0	-4.49E+03	2.37E+10	-26.1737	0		
0	-4.49E+03	2.41E+10	-28.55814	0		
0	-4.49E+03	2.46E+10	-30.28077	0		
0	-4.49E+03	2.50E+10	-25.28745	0		
0	-4.48E+03	3.00E+09	-19.44074	0		
0	-4.48E+03	3.44E+09	-16.71181	0		
0	-4.48E+03	3.88E+09	-21.79549	0		
0	-4.48E+03	4.32E+09	-24.08122	0		
0	-4.48E+03	4.76E+09	-25.4527	0		
0	-4.48E+03	5.20E+09	-25.70523	0		
0	-4.48E+03	5.64E+09	-25.31176	0		
0	-4.48E+03	6.08E+09	-23.60575	0		
0	-4.48E+03	6.52E+09	-20.92742	0		
0	-4.48E+03	6.96E+09	-20.93322	0		
0	-4.48E+03	7.40E+09	-17.30628	0		
0	-4.48E+03	7.84E+09	-17.1386	0		
0	-4.48E+03	8.28E+09	-16.89765	0		
0	-4.48E+03	8.72E+09	-18.14341	0		
0	-4.48E+03	9.16E+09	-18.77425	0		
0	-4.48E+03	9.60E+09	-19.85149	0		
0	-4.48E+03	1.00E+10	-18.33691	0		
0	-4.48E+03	1.05E+10	-21.29962	0		
0	-4.48E+03	1.09E+10	-22.19134	0		
0	-4.48E+03	1.14E+10	-21.75792	0		
0	-4.48E+03	1.18E+10	-20.41465	0		
0	-4.48E+03	1.22E+10	-20.20191	0		
0	-4.48E+03	1.27E+10	-19.884	0		
0	-4.48E+03	1.31E+10	-19.64565	0		
0	-4.48E+03	1.36E+10	-21.91393	0		
0	-4.48E+03	1.40E+10	-18.03295	0		
0	-4.48E+03	1.44E+10	-17.75459	0		
0	-4.48E+03	1.49E+10	-18.06298	0		
0	-4.48E+03	1.53E+10	-22.50915	0		
0	-4.48E+03	1.58E+10	-23.41623	0		
0	-4.48E+03	1.62E+10	-22.83242	0		
0	-4.48E+03	1.66E+10	-21.81644	0		
0	-4.48E+03	1.71E+10	-22.51252	0		
0	-4.48E+03	1.75E+10	-21.08536	0		
0	-4.48E+03	1.80E+10	-21.11687	0		
0	-4.48E+03	1.84E+10	-21.0813	0		
0	-4.48E+03	1.88E+10	-20.26535	0		
0	-4.48E+03	1.93E+10	-20.07119	0		
0	-4.48E+03	1.97E+10	-19.88917	0		
0	-4.48E+03	2.02E+10	-20.22535	0		
0	-4.48E+03	2.06E+10	-22.32764	0		
0	-4.48E+03	2.10E+10	-24.13231	0		
0	-4.48E+03	2.15E+10	-25.03628	0		
0	-4.48E+03	2.19E+10	-27.07252	0		
0	-4.48E+03	2.24E+10	-25.2089	0		
0	-4.48E+03	2.28E+10	-25.62301	0		
0	-4.48E+03	2.32E+10	-25.76774	0		
0	-4.48E+03	2.37E+10	-26.17588	0		
0	-4.48E+03	2.41E+10	-28.55709	0		
0	-4.48E+03	2.46E+10	-30.27646	0		
0	-4.48E+03	2.50E+10	-25.28915	0		
0	-4.48E+03	3.00E+09	-19.43822	0		
0	-4.48E+03	3.44E+09	-16.7089	0		
0	-4.48E+03	3.88E+09	-21.79385	0		
0	-4.48E+03	4.32E+09	-24.07909	0		
0	-4.48E+03	4.76E+09	-25.45144	0		
0	-4.48E+03	5.20E+09	-25.70163	0		
0	-4.48E+03	5.64E+09	-25.30668	0		
0	-4.48E+03	6.08E+09	-23.60087	0		
0	-4.48E+03	6.52E+09	-20.92343	0		
0	-4.48E+03	6.96E+09	-20.93085	0		
0	-4.48E+03	7.40E+09	-17.30286	0		
0	-4.48E+03	7.84E+09	-17.13692	0		
0	-4.48E+03	8.28E+09	-16.89631	0		
0	-4.48E+03	8.72E+09	-18.14237	0		
0	-4.48E+03	9.16E+09	-18.77317	0		
0	-4.48E+03	9.60E+09	-19.85245	0		
0	-4.48E+03	1.00E+10	-18.33738	0		
0	-4.48E+03	1.05E+10	-21.29999	0		
0	-4.48E+03	1.09E+10	-22.19294	0		
0	-4.48E+03	1.14E+10	-21.75993	0		
0	-4.48E+03	1.18E+10	-20.41443	0		
0	-4.48E+03	1.22E+10	-20.20246	0		
0	-4.48E+03	1.27E+10	-19.88172	0		
0	-4.48E+03	1.31E+10	-19.64394	0		
0	-4.48E+03	1.36E+10	-21.91164	0		
0	-4.48E+03	1.40E+10	-18.0322	0		
0	-4.48E+03	1.44E+10	-17.75305	0		
0	-4.48E+03	1.49E+10	-18.06205	0		
0	-4.48E+03	1.53E+10	-22.50898	0		
0	-4.48E+03	1.58E+10	-23.41441	0		
0	-4.48E+03	1.62E+10	-22.8328	0		
0	-4.48E+03	1.66E+10	-21.81524	0		
0	-4.48E+03	1.71E+10	-22.51145	0		
0	-4.48E+03	1.75E+10	-21.08525	0		
0	-4.48E+03	1.80E+10	-21.11708	0		
0	-4.48E+03	1.84E+10	-21.08198	0		
0	-4.48E+03	1.88E+10	-20.26573	0		
0	-4.48E+03	1.93E+10	-20.07192	0		
0	-4.48E+03	1.97E+10	-19.89091	0		
0	-4.48E+03	2.02E+10	-20.22588	0		
0	-4.48E+03	2.06E+10	-22.32737	0		
0	-4.48E+03	2.10E+10	-24.13281	0		
0	-4.48E+03	2.15E+10	-25.03434	0		
0	-4.48E+03	2.19E+10	-27.07343	0		
0	-4.48E+03	2.24E+10	-25.20766	0		
0	-4.48E+03	2.28E+10	-25.62304	0		
0	-4.48E+03	2.32E+10	-25.76747	0		
0	-4.48E+03	2.37E+10	-26.17341	0		
0	-4.48E+03	2.41E+10	-28.55759	0		
0	-4.48E+03	2.46E+10	-30.27395	0		
0	-4.48E+03	2.50E+10	-25.28849	0		
0	-4.48E+03	3.00E+09	-19.43875	0		
0	-4.48E+03	3.44E+09	-16.70973	0		
0	-4.48E+03	3.88E+09	-21.79493	0		
0	-4.48E+03	4.32E+09	-24.07946	0		
0	-4.48E+03	4.76E+09	-25.45254	0		
0	-4.48E+03	5.20E+09	-25.70295	0		
0	-4.48E+03	5.64E+09	-25.30692	0		
0	-4.48E+03	6.08E+09	-23.60323	0		
0	-4.48E+03	6.52E+09	-20.92454	0		
0	-4.48E+03	6.96E+09	-20.92833	0		
0	-4.48E+03	7.40E+09	-17.30284	0		
0	-4.48E+03	7.84E+09	-17.13527	0		
0	-4.48E+03	8.28E+09	-16.8939	0		
0	-4.48E+03	8.72E+09	-18.14065	0		
0	-4.48E+03	9.16E+09	-18.77174	0		
0	-4.48E+03	9.60E+09	-19.84943	0		
0	-4.48E+03	1.00E+10	-18.33561	0		
0	-4.48E+03	1.05E+10	-21.29763	0		
0	-4.48E+03	1.09E+10	-22.19184	0		
0	-4.48E+03	1.14E+10	-21.75827	0		
0	-4.48E+03	1.18E+10	-20.41347	0		
0	-4.48E+03	1.22E+10	-20.20169	0		
0	-4.48E+03	1.27E+10	-19.88182	0		
0	-4.48E+03	1.31E+10	-19.64512	0		
0	-4.48E+03	1.36E+10	-21.91222	0		
0	-4.48E+03	1.40E+10	-18.03233	0		
0	-4.48E+03	1.44E+10	-17.75318	0		
0	-4.48E+03	1.49E+10	-18.06088	0		
0	-4.48E+03	1.53E+10	-22.50763	0		
0	-4.48E+03	1.58E+10	-23.41452	0		
0	-4.48E+03	1.62E+10	-22.83009	0		
0	-4.48E+03	1.66E+10	-21.81477	0		
0	-4.48E+03	1.71E+10	-22.50919	0		
0	-4.48E+03	1.75E+10	-21.08396	0		
0	-4.48E+03	1.80E+10	-21.11556	0		
0	-4.48E+03	1.84E+10	-21.08015	0		
0	-4.48E+03	1.88E+10	-20.2652	0		
0	-4.48E+03	1.93E+10	-20.07067	0		
0	-4.48E+03	1.97E+10	-19.89032	0		
