	1.562760	1.000000E+9	-6.160881
	1.562760	1.500000E+9	-7.372605
	1.562760	2.000000E+9	-8.089004
	1.562760	2.500000E+9	-10.633340
	1.562760	3.000000E+9	-11.376990
	1.562760	3.500000E+9	-12.993440
	1.562760	4.000000E+9	-12.648200
	1.562760	4.500000E+9	-14.711280
	1.562760	5.000000E+9	-14.104240
	1.562760	5.500000E+9	-15.207090
	1.562760	6.000000E+9	-13.985630
	1.562760	6.500000E+9	-12.484260
	1.562760	7.000000E+9	-14.523010
	1.562760	7.500000E+9	-15.190270
	1.562760	8.000000E+9	-13.833010
	1.562760	8.500000E+9	-13.616650
	1.562760	9.000000E+9	-15.073370
	1.562760	9.500000E+9	-15.501910
	1.562760	1.000000E+10	-16.791390
	1.562760	1.050000E+10	-16.347070
	1.562760	1.100000E+10	-15.284510
	1.562760	1.150000E+10	-15.719590
	1.562760	1.200000E+10	-17.697550
	1.562760	1.250000E+10	-18.216730
	1.562760	1.300000E+10	-19.701260
	1.562760	1.350000E+10	-21.311500
	1.562760	1.400000E+10	-22.553300
	1.562760	1.450000E+10	-20.803180
	1.562760	1.500000E+10	-20.371360
	1.562760	1.550000E+10	-19.968300
	1.562760	1.600000E+10	-20.955370
	1.562760	1.650000E+10	-19.578300
	1.562760	1.700000E+10	-19.589100
	1.562760	1.750000E+10	-20.357640
	1.562760	1.800000E+10	-20.525300
	1.562760	1.850000E+10	-22.582430
	1.562760	1.900000E+10	-23.762460
	1.562760	1.950000E+10	-22.250940
	1.562760	2.000000E+10	-22.668180
	1.562760	2.050000E+10	-25.687790
	1.562760	2.100000E+10	-23.438290
	1.562760	2.150000E+10	-31.265030
	1.562760	2.200000E+10	-23.820790
	1.562760	2.250000E+10	-23.037640
	1.562760	2.300000E+10	-24.157180
	1.562760	2.350000E+10	-26.870400
	1.562760	2.400000E+10	-32.445730
	1.562760	2.450000E+10	-28.555460
	1.562760	2.500000E+10	-28.787840
	1.562760	2.550000E+10	-36.206110
	1.562760	2.600000E+10	-33.144120
