	1.177190	1.000000E+9	-6.905047
	1.177190	1.500000E+9	-8.209585
	1.177190	2.000000E+9	-8.524787
	1.177190	2.500000E+9	-10.589310
	1.177190	3.000000E+9	-11.065620
	1.177190	3.500000E+9	-12.764260
	1.177190	4.000000E+9	-12.877780
	1.177190	4.500000E+9	-14.738020
	1.177190	5.000000E+9	-14.189960
	1.177190	5.500000E+9	-15.085560
	1.177190	6.000000E+9	-13.645870
	1.177190	6.500000E+9	-12.173720
	1.177190	7.000000E+9	-14.657750
	1.177190	7.500000E+9	-15.054510
	1.177190	8.000000E+9	-13.260460
	1.177190	8.500000E+9	-12.693820
	1.177190	9.000000E+9	-14.384000
	1.177190	9.500000E+9	-14.576700
	1.177190	1.000000E+10	-16.850830
	1.177190	1.050000E+10	-15.989630
	1.177190	1.100000E+10	-14.927350
	1.177190	1.150000E+10	-15.164140
	1.177190	1.200000E+10	-17.161880
	1.177190	1.250000E+10	-18.488020
	1.177190	1.300000E+10	-20.227870
	1.177190	1.350000E+10	-21.668490
	1.177190	1.400000E+10	-21.303010
	1.177190	1.450000E+10	-18.860900
	1.177190	1.500000E+10	-19.145680
	1.177190	1.550000E+10	-19.187000
	1.177190	1.600000E+10	-18.996460
	1.177190	1.650000E+10	-18.600680
	1.177190	1.700000E+10	-18.610000
	1.177190	1.750000E+10	-19.709600
	1.177190	1.800000E+10	-20.167550
	1.177190	1.850000E+10	-21.207530
	1.177190	1.900000E+10	-23.321970
	1.177190	1.950000E+10	-21.801440
	1.177190	2.000000E+10	-21.770490
	1.177190	2.050000E+10	-24.869410
	1.177190	2.100000E+10	-22.295780
	1.177190	2.150000E+10	-29.717250
	1.177190	2.200000E+10	-23.314680
	1.177190	2.250000E+10	-22.503500
	1.177190	2.300000E+10	-23.840660
	1.177190	2.350000E+10	-26.029030
	1.177190	2.400000E+10	-32.312260
	1.177190	2.450000E+10	-26.399010
	1.177190	2.500000E+10	-27.192860
	1.177190	2.550000E+10	-33.172760
	1.177190	2.600000E+10	-30.977560
	1.177190	2.650000E+10	-30.215060
	1.177190	2.700000E+10	-26.262350
	1.177190	2.750000E+10	-25.021880
	1.177190	2.800000E+10	-25.202330
	1.177190	2.850000E+10	-23.602820
	1.177190	2.900000E+10	-22.989940
	1.177190	2.950000E+10	-25.168420
	1.177190	3.000000E+10	-26.334140
	1.177190	3.050000E+10	-34.786300
	1.177190	3.100000E+10	-36.928210
	1.177190	3.150000E+10	-33.287910
	1.177190	3.200000E+10	-46.491530
	1.177190	3.250000E+10	-31.370970
	1.177190	3.300000E+10	-30.830420
	1.177190	3.350000E+10	-27.693760
	1.177190	3.400000E+10	-26.877980
	1.177190	3.450000E+10	-27.071290
	1.177190	3.500000E+10	-32.128730
	1.175140	1.000000E+9	-6.872472
	1.175140	1.500000E+9	-8.170249
	1.175140	2.000000E+9	-8.497115
	1.175140	2.500000E+9	-10.580320
	1.175140	3.000000E+9	-11.066350
	1.175140	3.500000E+9	-12.763390
	1.175140	4.000000E+9	-12.874580
	1.175140	4.500000E+9	-14.735550
	1.175140	5.000000E+9	-14.184530
	1.175140	5.500000E+9	-15.076300
	1.175140	6.000000E+9	-13.641200
	1.175140	6.500000E+9	-12.171500
	1.175140	7.000000E+9	-14.653410
	1.175140	7.500000E+9	-15.051360
	1.175140	8.000000E+9	-13.265210
	1.175140	8.500000E+9	-12.699590
	1.175140	9.000000E+9	-14.389530
	1.175140	9.500000E+9	-14.579990
	1.175140	1.000000E+10	-16.853140
	1.175140	1.050000E+10	-15.992630
	1.175140	1.100000E+10	-14.929440
	1.175140	1.150000E+10	-15.167410
	1.175140	1.200000E+10	-17.164210
	1.175140	1.250000E+10	-18.489000
	1.175140	1.300000E+10	-20.229760
	1.175140	1.350000E+10	-21.685200
	1.175140	1.400000E+10	-21.289580
	1.175140	1.450000E+10	-18.872090
	1.175140	1.500000E+10	-19.143710
	1.175140	1.550000E+10	-19.210060
	1.175140	1.600000E+10	-18.982510
	1.175140	1.650000E+10	-18.601100
	1.175140	1.700000E+10	-18.619660
	1.175140	1.750000E+10	-19.713040
	1.175140	1.800000E+10	-20.174690
	1.175140	1.850000E+10	-21.213690
	1.175140	1.900000E+10	-23.313840
	1.175140	1.950000E+10	-21.795080
	1.175140	2.000000E+10	-21.772810
	1.175140	2.050000E+10	-24.872550
	1.175140	2.100000E+10	-22.297580
	1.175140	2.150000E+10	-29.722430
	1.175140	2.200000E+10	-23.309860
	1.175140	2.250000E+10	-22.502190
	1.175140	2.300000E+10	-23.840800
	1.175140	2.350000E+10	-26.027260
