	1.164680	1.000000E+9	-8.140848
	1.164680	1.500000E+9	-9.671820
	1.164680	2.000000E+9	-9.356710
	1.164680	2.500000E+9	-10.692710
	1.164680	3.000000E+9	-10.690960
	1.164680	3.500000E+9	-11.999210
	1.164680	4.000000E+9	-12.134440
	1.164680	4.500000E+9	-14.606020
	1.164680	5.000000E+9	-14.094880
	1.164680	5.500000E+9	-15.235540
	1.164680	6.000000E+9	-13.777670
	1.164680	6.500000E+9	-12.043400
	1.164680	7.000000E+9	-14.807260
	1.164680	7.500000E+9	-14.993230
	1.164680	8.000000E+9	-12.964610
	1.164680	8.500000E+9	-12.435300
	1.164680	9.000000E+9	-14.441980
	1.164680	9.500000E+9	-15.138240
	1.164680	1.000000E+10	-17.054650
	1.164680	1.050000E+10	-16.456520
	1.164680	1.100000E+10	-15.374890
	1.164680	1.150000E+10	-15.439930
	1.164680	1.200000E+10	-16.921190
	1.164680	1.250000E+10	-17.592850
	1.164680	1.300000E+10	-19.035660
	1.164680	1.350000E+10	-20.572890
	1.164680	1.400000E+10	-21.631740
	1.164680	1.450000E+10	-19.827210
	1.164680	1.500000E+10	-19.268470
	1.164680	1.550000E+10	-19.021030
	1.164680	1.600000E+10	-19.502180
	1.164680	1.650000E+10	-18.560670
	1.164680	1.700000E+10	-18.751120
	1.164680	1.750000E+10	-19.716470
	1.164680	1.800000E+10	-20.018480
	1.164680	1.850000E+10	-21.307140
	1.164680	1.900000E+10	-22.919140
	1.164680	1.950000E+10	-21.482670
	1.164680	2.000000E+10	-21.823670
	1.164680	2.050000E+10	-24.598140
	1.164680	2.100000E+10	-22.329260
	1.164680	2.150000E+10	-30.706570
	1.164680	2.200000E+10	-22.625350
	1.164680	2.250000E+10	-22.361890
	1.164680	2.300000E+10	-23.891890
	1.164680	2.350000E+10	-26.079630
	1.164680	2.400000E+10	-32.623570
	1.164680	2.450000E+10	-26.589460
	1.164680	2.500000E+10	-27.483720
	1.164680	2.550000E+10	-34.185440
	1.164680	2.600000E+10	-30.756240
	1.164680	2.650000E+10	-30.205040
	1.164680	2.700000E+10	-26.265780
	1.164680	2.750000E+10	-25.393070
	1.164680	2.800000E+10	-25.240400
	1.164680	2.850000E+10	-23.709020
	1.164680	2.900000E+10	-23.184210
	1.164680	2.950000E+10	-25.239930
	1.164680	3.000000E+10	-26.262660
	1.164680	3.050000E+10	-35.408170
	1.164680	3.100000E+10	-37.119160
	1.164680	3.150000E+10	-32.964870
	1.164680	3.200000E+10	-46.847000
	1.164680	3.250000E+10	-30.757000
